Fe,Si,C,Al,B,P,Ge,Cu,Ag,Ti,V,Zr,Nb,Mo,Hf,Ta,W,Ce,Annealing temperature (K),Annealing Time (s),Primary Crystallization Onset (K),Primary Crystallization Peak (K),Secondary Crystallization Peak (K),Longitudinal Annealing field,Transverse Annealing field,Ribbon Thickness (um),Total SiCAl,Total BP,Total GaGe,Total Late Transition,Total Early Transition,Relative to Fe SiCAl,Relative to Fe BP,Relative to Fe GaGe,Relative to Fe Early,Relative to Fe Late,Relative to Late Early,Relative to Early SiCAl,Relative to Late SiCAl,Relative to Early BP,Relative to Late BP,Relative to Early GaGe,Relative to Late GaGe,Late Weighted Volume,Late Weighted Area,Late Weighted Mass,Late Mean Electrons,Early Weighted Volume,Early Weighted Area,Early Weighted Mass,Early Mean Electrons,Delta T0,Delta T1,Delta T2,Magnetic Saturation,Composition ID,Reference DOI
84,2,0,0,8,4,0,1,0,0,0,0,0,1,0,0,0,0,713,600,,668,1383,0,0,19.5,2,12,0,1,1,0.023809524,0.142857143,0,0.011904762,0.011904762,1,2,2,12,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,45,-670,1.76,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
83,2,0,0,8,4,0,1,0,0,0,0,0,2,0,0,0,0,713,600,,678,1393,0,0,19.5,2,12,0,1,2,0.024096386,0.144578313,0,0.024096386,0.012048193,2,1,2,6,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,35,-680,1.7,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
73.5,0,0,0,9,0,13.5,1,0,0,0,0,3,0,0,0,0,0,573,3600,,745,969,0,0,,0,9,13.5,1,3,0,0.12244898,0.183673469,0.040816327,0.013605442,3,0,0,3,9,4.5,13.5,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-172,-396,0.799044716,1000100111,https://doi.org/10.1016/j.physb.2004.09.050
73.5,0,0,0,9,0,13.5,1,0,0,0,0,3,0,0,0,0,0,773,3600,,745,969,0,0,,0,9,13.5,1,3,0,0.12244898,0.183673469,0.040816327,0.013605442,3,0,0,3,9,4.5,13.5,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,28,-196,0.848701113,1000100111,https://doi.org/10.1016/j.physb.2004.09.050
73.5,3.5,0,0,9,0,10,1,0,0,0,0,3,0,0,0,0,0,573,3600,,766,966,0,0,,3.5,9,10,1,3,0.047619048,0.12244898,0.136054422,0.040816327,0.013605442,3,1.166666667,3.5,3,9,3.333333333,10,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-193,-393,0.872936342,1100100111,https://doi.org/10.1016/j.physb.2004.09.050
73.5,0,0,0,9,0,13.5,1,0,0,0,0,3,0,0,0,0,0,673,3600,,745,969,0,0,,0,9,13.5,1,3,0,0.12244898,0.183673469,0.040816327,0.013605442,3,0,0,3,9,4.5,13.5,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-72,-296,0.882985195,1000100111,https://doi.org/10.1016/j.physb.2004.09.050
73.5,3.5,0,0,9,0,10,1,0,0,0,0,3,0,0,0,0,0,773,3600,,766,966,0,0,,3.5,9,10,1,3,0.047619048,0.12244898,0.136054422,0.040816327,0.013605442,3,1.166666667,3.5,3,9,3.333333333,10,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,7,-193,0.986139537,1100100111,https://doi.org/10.1016/j.physb.2004.09.050
73.5,3.5,0,0,9,0,10,1,0,0,0,0,3,0,0,0,0,0,673,3600,,766,966,0,0,,3.5,9,10,1,3,0.047619048,0.12244898,0.136054422,0.040816327,0.013605442,3,1.166666667,3.5,3,9,3.333333333,10,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-93,-293,1.154908418,1100100111,https://doi.org/10.1016/j.physb.2004.09.050
65.5,13.5,0,8,9,0,0,1,0,0,0,0,0,3,0,0,0,0,833,3600,,,,0,0,20,21.5,9,0,1,3,0.328244275,0.13740458,0,0.045801527,0.015267176,3,7.166666667,21.5,3,9,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,,,1.081198624,1101100011,https://doi.org/10.1016/S0022-3093(01)00546-4
67.5,13.5,0,6,9,0,0,1,0,0,0,0,0,3,0,0,0,0,833,3600,,,,0,0,20,19.5,9,0,1,3,0.288888889,0.133333333,0,0.044444444,0.014814815,3,6.5,19.5,3,9,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,,,1.110847609,1101100011,https://doi.org/10.1016/S0022-3093(01)00546-4
69.5,13.5,0,4,9,0,0,1,0,0,0,0,0,3,0,0,0,0,833,3600,,,,0,0,20,17.5,9,0,1,3,0.251798561,0.129496403,0,0.043165468,0.014388489,3,5.833333333,17.5,3,9,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,,,1.160379818,1101100011,https://doi.org/10.1016/S0022-3093(01)00546-4
71.5,13.5,0,2,9,0,0,1,0,0,0,0,0,3,0,0,0,0,833,3600,,,,0,0,20,15.5,9,0,1,3,0.216783217,0.125874126,0,0.041958042,0.013986014,3,5.166666667,15.5,3,9,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,,,1.199853549,1101100011,https://doi.org/10.1016/S0022-3093(01)00546-4
73.5,13.5,0,0,9,0,0,1,0,0,0,0,0,3,0,0,0,0,833,3600,,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,,,1.229736635,1100100011,https://doi.org/10.1016/S0022-3093(01)00546-4
73.5,13.5,0,0,9,0,0,1,0,0,0,0,3,0,0,0,0,0,813,3600,,,,0,0,20,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,1.490927419,1100100011,https://doi.org/10.1016/S0304-8853(00)00132-3
63.5,13.5,0,10,9,0,0,1,0,0,0,0,3,0,0,0,0,0,793,3600,,,,0,0,20,23.5,9,0,1,3,0.37007874,0.141732283,0,0.047244094,0.015748031,3,7.833333333,23.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.877016129,1101100011,https://doi.org/10.1016/S0304-8853(00)00132-3
69.5,13.5,0,4,9,0,0,1,0,0,0,0,3,0,0,0,0,0,793,3600,,,,0,0,20,17.5,9,0,1,3,0.251798561,0.129496403,0,0.043165468,0.014388489,3,5.833333333,17.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,1.282258065,1101100011,https://doi.org/10.1016/S0304-8853(00)00132-3
71.5,13.5,0,2,9,0,0,1,0,0,0,0,3,0,0,0,0,0,793,3600,,,,0,0,20,15.5,9,0,1,3,0.216783217,0.125874126,0,0.041958042,0.013986014,3,5.166666667,15.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,1.321572581,1101100011,https://doi.org/10.1016/S0304-8853(00)00132-3
65.5,13.5,0,8,9,0,0,1,0,0,0,0,3,0,0,0,0,0,793,3600,,,,0,0,20,21.5,9,0,1,3,0.328244275,0.13740458,0,0.045801527,0.015267176,3,7.166666667,21.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,1.094758065,1101100011,https://doi.org/10.1016/S0304-8853(00)00132-3
68.5,13.5,0,5,9,0,0,1,0,0,0,0,3,0,0,0,0,0,793,3600,,,,0,0,20,18.5,9,0,1,3,0.270072993,0.131386861,0,0.04379562,0.01459854,3,6.166666667,18.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,1.191532258,1101100011,https://doi.org/10.1016/S0304-8853(00)00132-3
67,13.5,0,6.5,9,0,0,1,0,0,0,0,3,0,0,0,0,0,793,3600,,,,0,0,20,20,9,0,1,3,0.298507463,0.134328358,0,0.044776119,0.014925373,3,6.666666667,20,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,1.094758065,1101100011,https://doi.org/10.1016/S0304-8853(00)00132-3
86,0,0,0,6,0,0,1,0,0,0,7,0,0,0,0,0,0,873,3600,,,,0,0,23,0,6,0,1,7,0,0.069767442,0,0.081395349,0.011627907,7,0,0,0.857142857,6,0,0,20.47747469,7.484870061,63.546,2,58.71837826,15.10715557,91.224,4,,,,1.236537744,1000100011,https://doi.org/10.1016/S0304-8853(99)00600-9
73.5,13.5,0,0,9,0,0,1,0,0,0,0,3,0,0,0,0,0,823,3600,,,,0,0,23,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.877016653,1100100011,https://doi.org/10.1016/S0304-8853(99)00600-9
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,451,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,-309,-378,0.583293919,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,498,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,-262,-331,0.618378378,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,453,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,-274,-344,0.728158784,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,501,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,-226,-296,0.784983108,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,582,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,-178,-247,0.804763514,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,582,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,-145,-215,0.964189189,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,655,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,-105,-174,1.150810811,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,657,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,-70,-140,1.259476351,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,751,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,-9,-78,1.525304054,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,930,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,170,101,1.542719595,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,797,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,37,-32,1.545929054,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,995,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,235,166,1.548412162,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,863,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,103,34,1.551587838,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
79,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,827,3600,,760,829,0,0,45,0,9,0,0,12,0,0.113924051,0,0.151898734,0,,0,,0.75,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,67,-2,1.552466216,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,751,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,24,-46,1.662989865,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,796,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,69,-1,1.727128378,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,827,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,100,30,1.748125,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,869,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,142,72,1.754358108,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,992,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,265,195,1.765878378,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,929,3600,,727,797,0,0,45,0,9,0,0,6,0,0.105882353,0,0.070588235,0,,0,,1.5,,0,,0,0,0,0,48.28856707,13.26059096,183.84,6,,202,132,1.781891892,1000100001,https://doi.org/10.1016/S0921-5107(01)00934-5
85,0,0,0,8,0,0,0,0,0,0,1.2,5.8,0,0,0,0,0,923,300,,,,0,0,25,0,8,0,0,7,0,0.094117647,0,0.082352941,0,,0,,1.142857143,,0,,0,0,0,0,53.26741711,14.15381173,92.61796371,4.828571429,,,,1.66,1000100001,https://doi.org/10.1016/S1359-6454(01)00274-9
86,0,0,0,6,0,0,1,0,0,0,3.5,3.5,0,0,0,0,0,873,300,,,,0,0,25,0,6,0,1,7,0,0.069767442,0,0.081395349,0.011627907,7,0,0,0.857142857,6,0,0,20.47747469,7.484870061,63.546,2,55.42900515,14.53186187,92.065185,4.5,,,,1.54,1000100011,https://doi.org/10.1016/S1359-6454(01)00274-9
73.5,13.5,0,0,9,0,0,1,0,0,0,0,3,0,0,0,0,0,773,3600,,,,0,0,30,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.846086957,1100100011,https://doi.org/10.1109/20.825825
73.5,16.5,0,0,6,0,0,1,0,0,0,0,3,0,0,0,0,0,803,3600,,,,0,0,30,16.5,6,0,1,3,0.224489796,0.081632653,0,0.040816327,0.013605442,3,5.5,16.5,2,6,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,1.188990826,1100100011,https://doi.org/10.1109/20.825825
73.5,13.5,0,0,9,0,0,1,0,0,0,0,3,0,0,0,0,0,793,3600,,,,0,0,30,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,1.267313218,1100100011,https://doi.org/10.1109/20.825825
72,4.8,0,0,19.2,0,0,0,0,0,0,0,4,0,0,0,0,0,873,3600,,,,0,0,,4.8,19.2,0,0,4,0.066666667,0.266666667,0,0.055555556,0,,1.2,,4.8,,0,,0,0,0,0,52.13963205,13.95656817,92.90637,5,,,,0.19,1100100001,https://link.springer.com/article/10.1007%2Fs00339-014-8729-0
72,4.8,0,0,19.2,0,0,0,0,0,0,0,4,0,0,0,0,0,473,3600,,,,0,0,,4.8,19.2,0,0,4,0.066666667,0.266666667,0,0.055555556,0,,1.2,,4.8,,0,,0,0,0,0,52.13963205,13.95656817,92.90637,5,,,,0.32,1100100001,https://link.springer.com/article/10.1007%2Fs00339-014-8729-0
72,4.8,0,0,19.2,0,0,0,0,0,0,0,4,0,0,0,0,0,673,3600,,,,0,0,,4.8,19.2,0,0,4,0.066666667,0.266666667,0,0.055555556,0,,1.2,,4.8,,0,,0,0,0,0,52.13963205,13.95656817,92.90637,5,,,,0.34,1100100001,https://link.springer.com/article/10.1007%2Fs00339-014-8729-0
83.25,0,7,0,0,9,0,0.75,0,0,0,0,0,0,0,0,0,0,743,600,,683,740,0,0,20,7,9,0,0.75,0,0.084084084,0.108108108,0,0,0.009009009,0,,9.333333333,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,60,3,1.639961441,1010010010,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.25,0,7,0,0,9,0,0.75,0,0,0,0,1,0,0,0,0,0,744,600,,631,751,0,0,20,7,9,0,0.75,1,0.085106383,0.109422492,0,0.012158055,0.009118541,1.333333333,7,9.333333333,9,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,113,-7,1.619676959,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
80.25,0,7,0,0,9,0,0.75,0,0,0,0,3,0,0,0,0,0,744,600,,616,760,0,0,20,7,9,0,0.75,3,0.087227414,0.112149533,0,0.037383178,0.009345794,4,2.333333333,9.333333333,3,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,128,-16,1.539771786,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
81.25,0,7,0,0,9,0,0.75,0,0,0,0,2,0,0,0,0,0,744,600,,597,760,0,0,20,7,9,0,0.75,2,0.086153846,0.110769231,0,0.024615385,0.009230769,2.666666667,3.5,9.333333333,4.5,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,147,-16,1.609478683,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.75,0,7,0,0,9,0,0.75,0,0,0,0,0.5,0,0,0,0,0,743,600,,640,749,0,0,20,7,9,0,0.75,0.5,0.084592145,0.108761329,0,0.006042296,0.009063444,0.666666667,14,9.333333333,18,12,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,103,-6,1.659741379,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
75,13,0,0,8,0,0,1,0,0,0,0,3,0,0,0,0,0,833,3600,,768,962,0,0,,13,8,0,1,3,0.173333333,0.106666667,0,0.04,0.013333333,3,4.333333333,13,2.666666667,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,65,-129,1.246803069,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,1,0,0,0,0,2,0,0,0,0,0,833,3600,,751,911,0,0,,13,8,0,1,2,0.171052632,0.105263158,0,0.026315789,0.013157895,2,6.5,13,4,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,82,-78,1.400255754,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
77,13,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,833,3600,,768,962,0,0,,13,8,0,1,1,0.168831169,0.103896104,0,0.012987013,0.012987013,1,13,13,8,8,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,65,-129,1.511508951,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
78,13,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,833,3600,,704,802,0,0,,13,8,0,1,0,0.166666667,0.102564103,0,0,0.012820513,0,,13,,8,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,129,31,1.55370844,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
91,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,673,3600,,,,0,0,,0,2,0,0,7,0,0.021978022,0,0.076923077,0,,0,,0.285714286,,0,,0,0,0,0,58.71837826,15.10715557,91.224,4,,,,0.229083665,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,723,3600,,,,0,0,,0,2,0,0,7,0,0.021978022,0,0.076923077,0,,0,,0.285714286,,0,,0,0,0,0,58.71837826,15.10715557,91.224,4,,,,1.249003984,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
89,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,923,3600,,,,0,0,19,0,4,0,0,7,0,0.04494382,0,0.078651685,0,,0,,0.571428571,,0,,0,0,0,0,58.71837826,15.10715557,91.224,4,,,,1.65,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,773,3600,,,,0,0,,0,2,0,0,7,0,0.021978022,0,0.076923077,0,,0,,0.285714286,,0,,0,0,0,0,58.71837826,15.10715557,91.224,4,,,,1.547808765,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,823,3600,,,,0,0,,0,2,0,0,7,0,0.021978022,0,0.076923077,0,,0,,0.285714286,,0,,0,0,0,0,58.71837826,15.10715557,91.224,4,,,,1.62749004,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,873,3600,,,,0,0,18,0,2,0,0,7,0,0.021978022,0,0.076923077,0,,0,,0.285714286,,0,,0,0,0,0,58.71837826,15.10715557,91.224,4,,,,1.7,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,923,3600,,,,0,0,,0,2,0,0,7,0,0.021978022,0,0.076923077,0,,0,,0.285714286,,0,,0,0,0,0,58.71837826,15.10715557,91.224,4,,,,1.695219124,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,973,3600,,,,0,0,,0,2,0,0,7,0,0.021978022,0,0.076923077,0,,0,,0.285714286,,0,,0,0,0,0,58.71837826,15.10715557,91.224,4,,,,1.69123506,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
89,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,923,3600,,,,0,0,16,0,6,0,0,5,0,0.06741573,0,0.056179775,0,,0,,1.2,,0,,0,0,0,0,58.71837826,15.10715557,91.224,4,,,,1.7,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,573,3600,,,,0,0,,0,2,0,0,7,0,0.021978022,0,0.076923077,0,,0,,0.285714286,,0,,0,0,0,0,58.71837826,15.10715557,91.224,4,,,,0.189243028,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
86,0,0,0,6,0,0,1,0,0,0,7,0,0,0,0,0,0,770,3600,,775,993,0,0,21,0,6,0,1,7,0,0.069767442,0,0.081395349,0.011627907,7,0,0,0.857142857,6,0,0,20.47747469,7.484870061,63.546,2,58.71837826,15.10715557,91.224,4,,-5,-223,1.452333136,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,1,0,0,0,7,0,0,0,0,0,0,674,3600,,775,993,0,0,21,0,6,0,1,7,0,0.069767442,0,0.081395349,0.011627907,7,0,0,0.857142857,6,0,0,20.47747469,7.484870061,63.546,2,58.71837826,15.10715557,91.224,4,,-101,-319,0.614969201,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,1,0,0,0,7,0,0,0,0,0,0,825,3600,,775,993,0,0,21,0,6,0,1,7,0,0.069767442,0,0.081395349,0.011627907,7,0,0,0.857142857,6,0,0,20.47747469,7.484870061,63.546,2,58.71837826,15.10715557,91.224,4,,50,-168,1.498202683,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,1,0,0,0,7,0,0,0,0,0,0,724,3600,,775,993,0,0,21,0,6,0,1,7,0,0.069767442,0,0.081395349,0.011627907,7,0,0,0.857142857,6,0,0,20.47747469,7.484870061,63.546,2,58.71837826,15.10715557,91.224,4,,-51,-269,0.670407561,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,1,0,0,0,7,0,0,0,0,0,0,573,3600,,775,993,0,0,21,0,6,0,1,7,0,0.069767442,0,0.081395349,0.011627907,7,0,0,0.857142857,6,0,0,20.47747469,7.484870061,63.546,2,58.71837826,15.10715557,91.224,4,,-202,-420,0.593764239,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,1,0,0,0,7,0,0,0,0,0,0,977,3600,,775,993,0,0,21,0,6,0,1,7,0,0.069767442,0,0.081395349,0.011627907,7,0,0,0.857142857,6,0,0,20.47747469,7.484870061,63.546,2,58.71837826,15.10715557,91.224,4,,202,-16,1.607830563,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
