Fe,Si,C,Al,B,P,Ga,Ge,Cu,Ag,Au,Zn,Ti,V,Cr,Zr,Nb,Mo,Hf,Ta,W,Ce,Pr,Gd,U,Annealing temperature (K),Annealing Time (s),Primary Crystallization Onset (K),Primary Crystallization Peak (K) ,Secondary Crystallization Peak (K), Longitudinal Annealing field, Transverse Annealing field,Ribbon Thickness (um) ,Coercivity (A/m),Curie Temperature (K),Core Loss (kW/m^3 @ 0.2T 100kHz),Electrical Resistivity (10^-6*ohm*m),Permeability @ 1kHz,Magnetostriction (10^-6),Magnetic Saturation (T),Grain Diameter (nm),Reference DOI
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,,,0,0,20,678.0996021,,,,,,,,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,600,,,,0,0,20,615.8911289,,,,,,,,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,600,,,,0,0,20,594.9775048,,,,,,,,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,600,,,,0,0,20,567.7585136,,,,,,,,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,600,,,,0,0,20,444.1619721,,,,,,,,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,,,0,0,20,370.5009579,,,,,,,,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,600,,,,0,0,20,368.6692779,,,,,,,,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,600,,,,0,0,20,259.7155863,,,,,,,,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,600,,,,0,0,20,254.9565237,,,,,,,,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,600,,,,0,0,20,208.514469,,,,,,,,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,600,,,,0,0,20,199.9566565,,,,,,,,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,600,,,,0,0,20,138.1080639,,,,,,,,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,600,,,,0,0,20,117.0616868,,,,,,,,10.1063/1.3535169
86,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,600,,,,0,0,20,113.3672386,,,,,,,,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,600,,,,0,0,20,94.8011537,,,0.67351,,,1.422510582,,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,600,,,,0,0,20,82.97713079,,,,,,,,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,600,,,,0,0,20,77.34448248,,,,,,,,10.1063/1.3535169
86,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,600,,,,0,0,20,42.78254194,,,,,,,,10.1063/1.3535169
85,2,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,600,,,,0,0,20,38.28701743,,,,,,,,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,600,,,,0,0,20,18.02415486,,,0.699338,,,1.584763747,,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,600,,,,0,0,20,13.85487204,,,0.750993,,,1.476188926,,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,600,,,,0,0,20,12.2454648,,,0.707285,,,1.796552451,,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,600,,,,0,0,20,12.19852839,,,0.74106,,,1.713156231,,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,600,,,,0,0,20,9.935487392,,,,,,1.757330831,,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,,,0,0,20,8.969656959,,,0.729139,,,1.782239375,,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,600,,,,0,0,20,8.708326152,,,,,,1.544714715,,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,600,,,,0,0,20,7.409957583,,,,,,1.815680604,,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,600,,,,0,0,20,7.268445988,,,0.75894,,,1.577604336,,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,600,,,,0,0,20,6.939410889,,,,,,1.812652506,,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,600,,,,0,0,20,5.754646638,,,0.75894,,,1.552425734,,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,600,,,,0,0,20,5.588768374,,,0.768874,,,1.51045182,,10.1063/1.3535169
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,600,,,,0,0,20,4.900077389,,,0.796689,,,1.50150543,,10.1063/1.3535169
84,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,1800,,701,808,0,0,22.5,627.2311995,,,,,,,,10.1063/1.3535290
84,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,1800,,701,808,0,0,22.5,618.0118245,,,,,,,,10.1063/1.3535290
84,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,1800,,701,808,0,0,22.5,599.9776163,,,,,,,,10.1063/1.3535290
84,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,1800,,701,808,0,0,22.5,573.9082182,,,,,,,,10.1063/1.3535290
84,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,1800,,701,808,0,0,22.5,548.9715515,,,,,,,,10.1063/1.3535290
84,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,1800,,701,808,0,0,22.5,494.9185844,,,,,,1.81617,53.09553001,10.1063/1.3535290
84,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,1800,,701,808,0,0,22.5,172.9585844,,,,,,,,10.1063/1.3535290
83.25,4,0,0,8,4,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,1800,,673,810,0,0,22.5,114.2556837,,,,,,,,10.1063/1.3535290
82.5,4,0,0,8,4,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,1800,,666,808,0,0,22.5,83.72006985,,,,,,,,10.1063/1.3535290
82.75,4,0,0,8,4,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,1800,,671,810,0,0,22.5,72.19729069,,,,,,,,10.1063/1.3535290
83.25,4,0,0,8,4,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,1800,,673,810,0,0,22.5,65.08858394,,,,,,,,10.1063/1.3535290
83.25,4,0,0,8,4,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,1800,,673,810,0,0,22.5,57.81730946,,,,,,,,10.1063/1.3535290
83.25,4,0,0,8,4,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,1800,,673,810,0,0,22.5,56.13014207,,,,,,,,10.1063/1.3535290
84,4,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,1800,,701,808,0,0,22.5,55.30511164,,,,,,,,10.1063/1.3535290
82.5,4,0,0,8,4,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,1800,,666,808,0,0,22.5,45.62091454,,,,,,,,10.1063/1.3535290
82.5,4,0,0,8,4,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,1800,,666,808,0,0,22.5,44.95035428,,,,,,,,10.1063/1.3535290
82.75,4,0,0,8,4,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,1800,,671,810,0,0,22.5,44.95035428,,,,,,,,10.1063/1.3535290
82.5,4,0,0,8,4,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,1800,,666,808,0,0,22.5,44.28965026,,,,,,,,10.1063/1.3535290
82.75,4,0,0,8,4,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,1800,,671,810,0,0,22.5,38.19386152,,,,,,,,10.1063/1.3535290
82.75,4,0,0,8,4,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,1800,,671,810,0,0,22.5,37.07932613,,,,,,,,10.1063/1.3535290
82.5,4,0,0,8,4,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,1800,,666,808,0,0,22.5,31.04283774,,,,,,,,10.1063/1.3535290
83.25,4,0,0,8,4,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,1800,,673,810,0,0,22.5,30.58655373,,,,,,,,10.1063/1.3535290
82.75,4,0,0,8,4,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,1800,,671,810,0,0,22.5,30.58655373,,,,,,,,10.1063/1.3535290
82.5,4,0,0,8,4,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,1800,,666,808,0,0,22.5,29.25754907,,,,,,,,10.1063/1.3535290
82.75,4,0,0,8,4,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,1800,,671,810,0,0,22.5,26.77026887,,,,,,,,10.1063/1.3535290
82.5,4,0,0,8,4,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,1800,,666,808,0,0,22.5,25.98908543,,,,,,,,10.1063/1.3535290
83.25,4,0,0,8,4,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,1800,,673,810,0,0,22.5,21.75808048,,,,,,,,10.1063/1.3535290
82.75,4,0,0,8,4,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,1800,,671,810,0,0,22.5,13.74876426,,,,,,,,10.1063/1.3535290
83.25,4,0,0,8,4,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,1800,,673,810,0,0,22.5,4.595993663,,,,,,1.812788589,17.09604087,10.1063/1.3535290
83.5,4,0,0,8,4,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,1800,,675,810,0,0,22.5,4.50396255,,,,,,1.8097712,22.81966794,10.1063/1.3535290
83.25,4,0,0,8,4,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,1800,,673,810,0,0,22.5,4.082559058,,,,,,,,10.1063/1.3535290
82.5,4,0,0,8,4,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,1800,,666,808,0,0,22.5,3.318182905,,,,,,1.81448211,16.06309068,10.1063/1.3535290
83,4,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,1800,,673,808,0,0,22.5,2.32280671,,,,,,1.820885122,16.54482759,10.1063/1.3535290
82.75,4,0,0,8,4,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,1800,,671,810,0,0,22.5,2.065915434,,,,,,1.8318121,15.99463602,10.1063/1.3535290
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,300,,,,0,0,20,10.170681,,,,,,,,10.1063/1.4868188
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,300,,,,0,0,20,9.677777778,,,,,,,,10.1063/1.4868188
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,3000,,,,0,0,20,8.84265233,,,,,,,16.79641577,10.1063/1.4868188
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,300,,,,0,0,20,8.7809319,,,,,,,,10.1063/1.4868188
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,300,,,,0,0,20,7.596917563,,,,,,,,10.1063/1.4868188
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,300,,,,0,0,20,7.118494624,,,,,,,,10.1063/1.4868188
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,1800,,,,0,0,20,6.593763441,,,,,,,16.83197133,10.1063/1.4868188
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,120,,,,0,0,20,6.263154122,,,,,,,16.61505376,10.1063/1.4868188
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,300,,,,0,0,20,6.260430108,,,,,,,16.07641577,10.1063/1.4868188
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,1200,,,,0,0,20,6.247096774,,,,,,,16.40544803,10.1063/1.4868188
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,600,,,,0,0,20,6.033763441,,,,,,,16.33433692,10.1063/1.4868188
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,20,1363.05,,,,40.1441,,,,10.1109/20.104389
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,833,3600,,,,0,0,20,1062.07,,,,41.6599,,,,10.1109/20.104389
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,843,3600,,,,0,0,20,586.76,,,,68.7103,,,,10.1109/20.104389
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,,,0,0,20,1149.65,,,,107.1966,,,,10.1109/20.104389
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,,,0,0,20,1144.05,,,,108.1876,,,53.2477,10.1109/20.104389
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,853,3600,,,,0,0,20,330.42,,,,338.2011,,,,10.1109/20.104389
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,853,3600,,,,0,0,20,232.79,,,,347.8054,,,29.58,10.1109/20.104389
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,883,3600,,,,0,0,20,59.01,,,,537.5047,,,,10.1109/20.104389
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,803,3600,,,,0,0,20,98.07,,,,600.7199,,,,10.1109/20.104389
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,803,3600,,,,0,0,20,93.29,,,,633.7115,,,25.1013,10.1109/20.104389
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,853,3600,,,,0,0,20,229.91,,,,646.9418,,,,10.1109/20.104389
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,880,3600,,,,0,0,20,1160.25,,,,709.752,,,,10.1109/20.104389
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,863,3600,,,,0,0,20,74.41,,,,4445.159,,,,10.1109/20.104389
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,753,3600,,,,0,0,20,2.21,,,,5350.203,,,,10.1109/20.104389
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,795,3600,,,,0,0,20,1.78,,,,5979.432,,,,10.1109/20.104389
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,,,0,0,20,1.66,,,,8346.976,,,,10.1109/20.104389
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,,,0,0,20,0.68783,,,,20696.43,,,,10.1109/20.104389
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,843,3600,,,,0,0,20,3.52,,,,27328.75,,,,10.1109/20.104389
73.5,16.5,0,0,6,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,,,0,0,20,2.04,,,,27609.4837,,,14.0829,10.1109/20.104389
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,,,0,0,20,0.87656,,,,75731.34,,,,10.1109/20.104389
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,20,0.5666,,,,75731.34,,,,10.1109/20.104389
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,833,3600,,,,0,0,20,1.19,,,,81558.42,,,,10.1109/20.104389
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,,,0,0,20,0.81823,,,,82094.7301,,,11.2085,10.1109/20.104389
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,903,3600,,,,0,0,20,3062.53,,,,,,,,10.1109/20.104389
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,933,3600,,,,0,0,20,3049.25,,,,,,,,10.1109/20.104389
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,973,3600,,,,0,0,20,2918.47,,,,,,,,10.1109/20.104389
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1073,3600,,,,0,0,20,2079.89,,,,,,,,10.1109/20.104389
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1173,3600,,,,0,0,20,1599.35,,,,,,,,10.1109/20.104389
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1173,3600,,,,0,0,20,1178.54,,,,,,,,10.1109/20.104389
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1073,3600,,,,0,0,20,932.79,,,,,,,,10.1109/20.104389
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,973,3600,,,,0,0,20,513.6,,,,,,,,10.1109/20.104389
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,933,3600,,,,0,0,20,339.36,,,,,,,,10.1109/20.104389
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,903,3600,,,,0,0,20,96.66,,,,,,,,10.1109/20.104389
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,1,0,18,0.35,,750,,25245,,1.24,,10.1109/20.42291
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,1,18,1.6,,246.85,,34417.5398,,1.24,,10.1109/20.42291
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,18,0.53,,246.85,,83823.6955,,1.24,,10.1109/20.42291
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,803,3600,,,,0,0,30,,,,,,1.0927,1.1988,,10.1109/20.825825
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,,,0,0,30,,,,,,1.82E+01,1.2757,,10.1109/20.825825
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,30,,,,,,8.93E+00,1.2837,,10.1109/20.825825
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,673,15000,,,,0,0,,,,,,3.65E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,673,42000,,,,0,0,,,,,,4.23E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,573,42000,,,,0,0,,,,,,5.59E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,673,3600,,,,0,0,,,,,,5.85E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,573,3600,,,,0,0,,,,,,6.67E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,573,15000,,,,0,0,,,,,,6.98E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,373,15000,,,,0,0,,,,,,8.44E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,373,36000,,,,0,0,,,,,,8.47E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,373,4.80E+05,,,,0,0,,,,,,8.53E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,373,96000,,,,0,0,,,,,,8.55E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,373,3600,,,,0,0,,,,,,8.64E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,373,9.60E+05,,,,0,0,,,,,,8.64E+04,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,1,0,22.7013,,,1031.8383,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,1,0,18.1493,,,937.6053,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,1,0,17.1677,,,807.2429,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,1,0,13.3961,,,656.1743,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,1,0,10.9969,,,596.9675,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,1,0,7.2758,,,522.8373,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,1,22.7095,,,480.4297,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,22.6332,,,419.669,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,18.1052,,,372.5629,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,1,18.1277,,,339.4058,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,17.051,,,332.9359,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,1,17.0734,,,301.895,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,13.4517,,,283.5699,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,10.9317,,,277.94,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,7.3592,,,264.7526,,,,,,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,1,13.4466,,,224.6179,,,,,,10.1109/TJMJ.1990.4564397
