kNN,Linear Regression,Tree,Neural Network,Random Forest,SVM,LogPermeability,Composition ID,Reference DOI
continuous,continuous,continuous,continuous,continuous,continuous,continuous,string,string
,,,,,,class,meta,meta
8.85925679304,9.3033011236,8.90990812954,8.79678337505,8.95135309551,8.98043681729,8.91853458228,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
8.88584422681,9.39557187347,8.90568713727,8.78583230055,9.03573126985,9.15253117957,8.92585391969,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
8.85610007835,9.23953862733,8.90990812954,8.92186063644,8.9513751464,8.96894104492,8.92585391969,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
8.86843744568,9.17577613107,8.90990812954,8.9815254063,8.9513751464,8.95744527254,8.94749588242,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
8.80714589496,8.20936622191,8.64353075585,8.88921671906,8.88679316401,7.86547095099,8.95460702356,1000100000,https://doi.org/10.1016/S0928-4931(02)00234-5
8.94535486181,8.08184122938,8.64353075585,9.07661233482,8.88679316401,7.84247940624,8.9616679531,1000100000,https://doi.org/10.1016/S0928-4931(02)00234-5
8.91492685891,9.1120136348,8.90990812954,9.0993547339,8.95893003054,8.94594950017,8.98255644111,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
8.90568713727,9.36369062533,8.90568713727,8.92201129964,9.03573126985,9.14678329338,8.98942342082,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
8.96206033693,9.29992812907,9.10704492771,9.09789579094,9.03573126985,9.135287521,9.00974588151,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.05890309663,8.04995998124,8.64353075585,9.12657640785,8.88679316401,7.83673152005,9.01642928143,1000100000,https://doi.org/10.1016/S0928-4931(02)00234-5
9.0185230355,9.0163698904,8.90990812954,9.486059983,8.99677375683,8.92870584161,9.062002668,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.10704492771,9.26804688093,9.10704492771,9.16903395743,9.03573126985,9.12953963482,9.07465105797,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.23883180279,8.98448864227,7.55208490747,9.6149617327,8.97442577616,8.92295795542,9.13559908758,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
8.92519585318,8.14560372564,8.64353075585,8.97324052628,8.88679316401,7.85397517861,9.19304488724,1000100000,https://doi.org/10.1016/S0928-4931(02)00234-5
9.27048520927,8.01807873311,8.64353075585,9.1761932026,8.88679316401,7.83098363386,9.19861205536,1000100000,https://doi.org/10.1016/S0928-4931(02)00234-5
9.32944658321,9.70984001051,9.52136738431,9.32166115879,9.01797883532,9.37169642524,9.22599227339,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.24581261554,9.2361656328,9.10704492771,9.30736042242,9.03573126985,9.12379174863,9.23673784364,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
8.43153481688,7.94156373759,8.64353075585,8.60374969781,8.88679316401,7.81718870701,9.27860138012,1000100000,https://doi.org/10.1016/S0928-4931(02)00234-5
9.32944658321,9.67795876237,9.52136738431,9.34902160004,9.01797883532,9.36594853905,9.28879904665,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.47038384603,9.20428438467,9.58720684722,9.44988190906,9.03573126985,9.11804386244,9.42604894501,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.50899008434,9.58231501797,9.52136738431,9.34978227012,9.03874348038,9.34870488049,9.45653579157,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.41336807437,9.64607751424,9.52136738431,9.37591614709,9.03874348038,9.36020065287,9.47354842958,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.46928032267,9.61419626611,9.52136738431,9.36969330369,9.03874348038,9.35445276668,9.47775674686,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.64103002362,8.95260739413,10.0440998995,9.7438634824,9.31428654829,8.91721006923,9.51889365279,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.58759163064,9.51855252171,9.52136738431,9.58178032465,9.05200432359,9.33720910812,9.56996022062,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.88069507542,8.79320115347,9.81155174619,8.82043031359,9.75669460637,8.88847063829,9.57759020526,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.5397245756,9.55043376984,9.52136738431,9.46543287965,9.05200432359,9.3429569943,9.5926777146,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.74277082409,7.98619748498,8.64353075585,9.14077731023,8.88679316401,7.82523574767,9.59641429102,1000100000,https://doi.org/10.1016/S0928-4931(02)00234-5
9.62530657497,9.48667127357,9.52136738431,9.61155202412,9.05200432359,9.33146122193,9.60013695671,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.70946787328,9.45479002544,9.52136738431,9.58395422329,9.05200432359,9.32571333574,9.70582254757,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.74277082409,7.97344498572,8.64353075585,9.11202457205,8.88679316401,7.8229365932,9.71580184015,1000100000,https://doi.org/10.1016/S0928-4931(02)00234-5
9.78929848638,9.17240313653,9.58720684722,9.5924033957,9.03573126985,9.11229597625,9.74836474943,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.84083410514,9.42290877731,9.52136738431,9.55414289629,9.09166283455,9.31996544955,9.82244411555,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.52800806224,9.044878144,9.12366947026,9.13003926931,9.29222518999,9.0893044315,9.89695045721,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.63683318713,7.95431623684,8.64353075585,8.82061443034,8.88679316401,7.81948786149,9.91609634111,1000100000,https://doi.org/10.1016/S0928-4931(02)00234-5
10.1616443648,9.39102752917,10.3312444895,9.51946327309,9.09166283455,9.31421756337,9.99423565231,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
10.1448073006,8.85696364973,10.0440998995,9.66390815472,9.65806387438,8.89996641067,10.0189817339,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.88069507542,8.8250824016,9.81155174619,9.29125245684,9.6619695967,8.89421852448,10.0455132871,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
10.0856510135,9.1405218884,10.2817578458,9.73492488234,9.04616766962,9.10654809007,10.1934817647,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
10.0524726214,8.920726146,10.0440998995,9.8727652321,9.60358311801,8.91146218304,10.2685973305,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
10.2817578458,9.10864064027,10.2817578458,9.84338239793,9.00009255136,9.10080020388,10.3151065264,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
10.1829140766,9.07675939213,10.2817578458,9.72759380909,9.29222518999,9.09505231769,10.3366852462,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
10.2191686484,8.88884489787,10.0440998995,9.87479156995,9.60358311801,8.90571429686,10.369926881,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
8.87701990211,9.35914628104,10.3312444895,9.32041893279,9.15906460199,9.30846967718,10.6682533267,1000100001,https://doi.org/10.1016/S0928-4931(02)00234-5
9.44390536322,7.48869275489,8.64353075585,9.39342908482,9.29549769654,7.61616430896,9.39266192877,1000100001,https://doi.org/10.1016/S1359-6454(01)00274-9
10.4774151761,8.87872003339,10.1925523927,10.3970370464,9.20350682992,9.156741044,11.0186291432,1000100011,https://doi.org/10.1016/S1359-6454(01)00274-9
3.91102060321,8.74891322104,3.01052332502,3.90378862171,4.26168738505,9.48447169561,2.76757618042,1100100011,https://doi.org/10.1063/1.1565829
3.91102060321,8.87643821357,3.01052332502,3.66935484456,4.07467913721,9.50746324036,3.25347046963,1100100011,https://doi.org/10.1063/1.1565829
3.91102060321,8.62138822851,6.6208826374,5.75377068159,5.77578746794,9.46148015086,5.71201515958,1100100011,https://doi.org/10.1063/1.1565829
5.33644715174,8.36633824344,6.6208826374,5.99760392005,6.31420788478,9.41549706136,7.52975011521,1100100011,https://doi.org/10.1063/1.1565829
5.87850954799,9.62089311144,5.87850954799,8.65900855928,5.81877549745,9.91450042633,5.1504503852,1100100011,https://doi.org/10.4028/www.scientific.net/MSF.307.51
5.61639896763,9.59538811294,5.53845061936,8.01550098365,5.63163227408,9.90990211738,5.77858387217,1100100011,https://doi.org/10.4028/www.scientific.net/MSF.307.51
5.61639896763,9.60814061219,5.87850954799,8.3186340009,5.59950388094,9.91220127185,5.92016264552,1100100011,https://doi.org/10.4028/www.scientific.net/MSF.307.51
5.0941793341,8.3120410354,5.30393673529,6.38276175335,5.30253741352,8.27489458388,6.91539798992,1100100001,https://doi.org/10.4028/www.scientific.net/MSF.307.51
7.77180067294,9.6336456107,8.95597469178,9.01263058555,7.85907306983,9.9167995808,8.35091548775,1100100011,https://doi.org/10.4028/www.scientific.net/MSF.307.51
9.31437140683,9.79942810099,9.31437140683,9.85147206454,9.70439541061,9.94668858898,9.55853015706,1100100011,https://doi.org/10.4028/www.scientific.net/MSF.307.51
9.42165209701,9.76117060323,9.84003325396,10.0063850506,9.85263728772,9.93979112555,9.74235000731,1100100011,https://doi.org/10.4028/www.scientific.net/MSF.307.51
9.31437140683,9.8249330995,9.31437140683,9.92918260634,9.70439541061,9.95128689793,9.79969428033,1100100011,https://doi.org/10.4028/www.scientific.net/MSF.307.51
10.1399197074,9.64639810995,9.70055249848,9.36625261182,10.5879125735,9.91909873528,10.3615706525,1100100011,https://doi.org/10.4028/www.scientific.net/MSF.307.51
11.3136017888,9.72291310547,11.127775275,10.1769157721,11.2121126307,9.93289366213,10.9768568029,1100100011,https://doi.org/10.4028/www.scientific.net/MSF.307.51
11.0122007531,9.19154883344,10.9417093068,10.4979741752,11.0142038909,9.4075786607,11.1110333899,1100100011,https://doi.org/10.4028/www.scientific.net/MSF.307.51
11.3996319733,9.71016060622,11.127775275,10.229223075,11.2402759519,9.93059450765,11.2742602001,1100100011,https://doi.org/10.4028/www.scientific.net/MSF.307.51
11.2036592217,10.3243362318,11.127775275,10.6008995846,11.2402759519,10.6473004997,11.3268610301,1100100011,https://doi.org/10.4028/www.scientific.net/MSF.307.51
11.5274157578,9.69740810696,11.127775275,10.2596019639,11.2402759519,9.92829535318,11.4413401637,1100100011,https://doi.org/10.4028/www.scientific.net/MSF.307.51
11.5274157578,9.69740810696,11.127775275,10.2596019639,11.2402759519,9.92829535318,11.4512187463,1100100011,https://doi.org/10.4028/www.scientific.net/MSF.307.51
11.0373174604,9.67190310846,11.4569068625,10.0734966643,11.2402759519,9.92369704423,11.5871829882,1100100011,https://doi.org/10.4028/www.scientific.net/MSF.307.51
10.1399197074,9.6591506092,11.4569068625,9.71987463808,11.2402759519,9.92139788975,11.6586175518,1100100011,https://doi.org/10.4028/www.scientific.net/MSF.307.51
9.9180048788,8.62373359453,10.1925523927,9.34978818988,9.44369745647,8.66844585901,9.94703953134,1010010010,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
9.92613311731,9.25126752221,10.1925523927,10.6645122103,9.67948814809,9.31687264244,10.1226919271,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
9.80115698928,9.1806233559,10.1925523927,9.99083007994,9.83466708262,9.25262081808,10.2183400017,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
9.84265929027,8.84036474127,10.1925523927,10.3588020398,9.71621081895,8.88980070822,10.24719883,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
8.6137545936,8.06360292526,10.1925523927,10.2761697933,9.88938265407,8.03661201094,10.275248134,1010010011,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
7.67115232968,8.58487844883,7.49560973822,7.7389977865,7.46677770869,8.82242702381,6.61443694621,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
7.42904658683,9.34539035726,7.33776148617,7.9472335616,8.25036766742,9.46675665515,6.84623856029,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
7.01035334651,9.30585760958,7.06859671515,7.56768326161,8.25422000226,9.45962927628,6.94467863311,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
7.47491908811,8.75066093912,7.06859671515,7.7586549011,7.96091846545,8.85231603199,7.19251479718,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
7.41282506262,9.28162786099,7.34468874494,7.40958378782,8.39075526204,9.45526088278,7.24014284612,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
7.58101039951,9.24337036323,7.73410430116,7.19945954371,8.51307127309,9.44836341935,7.44923464377,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
7.47491908811,8.72515594061,7.34468874494,7.66611455488,7.96091846545,8.84771772304,7.44923464377,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
7.86275105312,8.66139344435,7.73410430116,7.70933588857,8.0832344765,8.83622195066,7.78300782338,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
7.67175009685,8.68689844285,7.73410430116,7.71278838383,8.0832344765,8.84082025961,7.78300782338,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
8.0606759554,8.63588844584,7.73410430116,7.70530817867,8.09427968468,8.83162364171,8.0222375126,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
7.58101039951,9.25612286249,8.12349551589,7.26386430466,8.39075526204,9.45066257383,8.05365370865,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
7.67115232968,8.61038344733,7.49560973822,7.72122835559,7.98728419214,8.82702533276,8.37678253022,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.16348646605,9.23517360149,8.80397123507,8.49230393552,9.00355114216,9.58590121129,8.45567647272,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
8.04156958859,9.37089535577,8.74024841662,8.29559760556,8.3282488052,9.4713549641,8.49622256708,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
8.68856021105,9.39640035427,8.78472903303,8.64798806458,8.44150900665,9.47595327305,8.7822476384,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
8.68856021105,9.42190535278,8.78472903303,8.88728725553,8.38592385191,9.480551582,8.78721042766,1100100010,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
8.9351704464,9.47747108731,8.94985218543,9.12578914999,9.04033717259,9.62958514632,8.82605026095,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
8.9351704464,9.4519660888,8.98973053913,9.19503812406,9.17687243238,9.62498683737,8.91702203921,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
7.8753412357,8.81442343539,8.74024841662,8.1657775163,8.2895289127,8.86381180436,8.98427426616,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.1372157143,9.41370859104,8.98973053913,9.36236428508,9.29918844343,9.61808937394,9.06243903906,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
8.93890880336,9.54123358357,8.94985218543,9.28097561057,9.03648483775,9.64108091869,9.07365410992,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.16348646605,9.2606786,8.80397123507,9.09135539753,9.00355114216,9.59049952024,9.15226599742,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.80451322392,9.74072826108,9.38231682656,9.98808727729,9.08748900362,9.84348241122,9.15569653257,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.37830248816,9.67696576481,9.38231682656,9.53384075357,9.09134133846,9.83198663885,9.28106110598,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.37830248816,9.6514607663,9.38231682656,9.59190597248,9.31300681002,9.8273883299,9.41647893537,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.37543350958,9.38820359253,9.76059121296,9.46956291109,9.29918844343,9.61349106499,9.43218606464,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.49160883142,9.61320326854,9.38231682656,9.68308496608,9.43532282107,9.82049086647,9.43736742313,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.6447399815,9.58769827004,9.38231682656,9.78312999471,9.43532282107,9.81589255752,9.62098013576,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.67985973664,9.36269859403,9.76059121296,9.5767615371,9.37688257569,9.60889275604,9.63167542504,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.8984858374,9.53668827302,9.9346279631,10.0160531368,9.51301695333,9.80669593962,9.85906526703,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.78530592946,9.56219327153,9.9346279631,9.90461213348,9.51301695333,9.81129424857,9.87587238559,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.91303152504,9.31168859701,9.76059121296,9.77605831131,9.37688257569,9.59969613814,9.88085992687,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.63854761743,9.28618359851,9.76059121296,9.69870097669,9.37688257569,9.59509782919,9.882516928,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.95530982597,9.48567827601,9.9346279631,9.2098998058,9.51301695333,9.79749932172,9.9102738122,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.90995297961,9.51118327451,9.9346279631,9.80889206315,9.51301695333,9.80209763067,9.96051985959,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.82941769072,9.33719359552,9.76059121296,9.68396016311,9.37688257569,9.60429444709,9.97571772025,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.97077008879,9.4601732775,9.9346279631,8.6138393002,9.55738215016,9.79290101277,9.99513580612,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
9.97077008879,9.43466827899,9.9346279631,8.0177787946,9.48831087629,9.78830270382,10.0069006481,1100100011,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
4.98873922172,8.25599591656,8.64353075585,5.21618247787,5.77788543988,8.13878935825,3.97389840911,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
4.98873922172,8.19223342029,8.64353075585,5.8359641648,5.77788543988,8.12729358588,4.37936351722,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
8.52336448633,8.17919615293,8.64353075585,9.21115076905,7.69354366266,8.26894899219,5.22666137782,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
6.62873286369,8.12847092403,8.64353075585,6.94047988808,7.41661488717,8.1157978135,6.61295573881,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
8.33265950201,8.06470842776,8.64353075585,8.13715847111,7.6829556066,8.10430204113,8.89387933504,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
9.37757301065,8.1749552648,8.64353075585,9.21666271749,8.47067625209,8.17422943708,9.12139288594,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
9.49400735771,7.93718343523,8.64353075585,9.1133904537,8.93942766648,8.08131049638,9.44406603235,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
8.07251333959,7.87342093896,8.64353075585,9.31859828666,8.77926445858,8.069814724,9.5468126086,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
10.1122345366,8.34303533219,8.64353075585,9.26835582347,8.78947874198,8.3473304928,9.61580548008,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
8.86136670792,9.59338241014,9.49206123471,9.04449842852,9.24766861833,9.74165260151,8.22443157322,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
8.77413591869,9.71580640297,8.72024640857,8.70070005498,9.05806542644,9.76372448447,8.83846476686,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
9.2051710553,9.52324366424,9.49206123471,9.47379271585,9.30347009936,9.7290072519,9.10015713456,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
8.77413591869,9.6520439067,9.49206123471,8.75806534249,9.19773945503,9.7522287121,9.25951141598,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
9.19022693976,9.84460664543,8.72024640857,8.5389776143,8.79377135239,9.78694594467,9.47270463644,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
10.3542940964,9.32940567559,8.03760262911,9.48291012551,9.17656025263,9.69406010388,10.1674466984,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
9.99853090845,9.45948116798,9.49206123471,10.1352390872,9.30347009936,9.71751147953,10.2909244581,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
10.3542940964,9.39571867171,9.49206123471,10.3109644743,9.36327898832,9.70601570715,10.6045111327,1000100011,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
5.7928568404,8.74268480728,5.47137929822,4.49683861241,6.71341029861,8.86332733252,4.72677969579,1100100001,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
8.09213094478,8.10162129271,8.64353075585,8.2475760046,8.04076811294,8.28069454933,7.24520309457,1100100001,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
7.88701560603,8.16197006507,8.64353075585,7.67708540196,8.04076811294,8.346130648,7.24520309457,1100100001,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
7.00285646896,8.53842844369,8.64353075585,6.82883933564,8.83340265825,8.63900215369,7.65651556159,1100100001,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
8.19138030209,8.49353504566,8.64353075585,7.80982331668,8.80576941652,8.40590866435,7.95979846789,1100100001,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
8.25754654035,8.43191102337,8.64353075585,7.60442912869,8.80576941652,8.34024265023,8.15829718302,1100100001,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
8.78025982292,8.41957054999,8.64353075585,8.97637290736,9.03244421765,8.39257356839,8.45604525537,1100100001,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
8.5684751673,8.4363002619,8.64353075585,8.16458733105,8.83340265825,8.52683956427,8.62527414949,1100100001,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
8.84642606137,8.35922177762,8.64353075585,8.88476015577,9.03244421765,8.32713746972,8.65454397014,1100100001,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
8.73394345624,8.22700781126,8.64353075585,8.82174722679,8.77215467715,8.35785633582,9.17064062895,1100100001,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
9.3559060962,8.35325755387,8.64353075585,9.55649928841,9.06408048058,8.38061796512,9.23019024325,1100100001,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
9.52625392665,8.29459605731,8.64353075585,9.55672201384,9.06408048058,8.37004185454,9.40883908676,1100100001,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
9.52625392665,8.29332080738,8.64353075585,9.5462425402,9.06408048058,8.36981193909,9.42363579083,1100100001,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
9.4683887014,8.29290878151,8.64353075585,9.60141752173,9.06408048058,8.31518186645,9.4286889586,1100100001,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
9.37757301065,8.12991571651,8.64353075585,9.00922541438,9.0619517807,8.19035179603,9.49114343218,1000100001,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
9.55523675588,8.2320438983,8.64353075585,9.4484154314,9.06408048058,8.30251438544,9.49578757447,1100100001,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
9.55030452119,8.23552253487,8.64353075585,9.75023362586,9.06408048058,8.30483567131,9.74628690236,1100100001,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
8.73394345624,8.1666590389,8.64353075585,9.27782077285,8.7975163274,8.29242023715,9.7859866452,1100100001,https://www.jstage.jst.go.jp/article/matertrans1989/36/5/36_5_689/_article/-char/ja/
7.55650846759,7.77397557612,8.64353075585,7.01009031964,8.09675270276,7.63147423554,6.20842397106,1000100001,https://www.sciencedirect.com/science/article/pii/0304885394905592
7.55650846759,7.71021307985,8.64353075585,7.88892514557,8.32696592413,7.61997846316,7.48669691391,1000100001,https://www.sciencedirect.com/science/article/pii/0304885394905592
8.31562434882,8.47888511986,8.64353075585,7.87636226891,9.25022839279,8.35743616329,7.64357967336,1000100001,https://www.sciencedirect.com/science/article/pii/0304885394905592
8.25320955951,8.3628290297,8.64353075585,7.52077619295,8.99652749728,8.2626570805,8.03012432718,1000100001,https://www.sciencedirect.com/science/article/pii/0304885394905592
8.8085836916,7.64645058359,8.64353075585,8.77792553454,8.45866819714,7.60848269079,8.97440451781,1000100001,https://www.sciencedirect.com/science/article/pii/0304885394905592
8.79640601702,8.29906653343,8.64353075585,8.61398217494,9.01251835519,8.25116130813,9.08592467798,1000100001,https://www.sciencedirect.com/science/article/pii/0304885394905592
9.38004680472,8.4151226236,8.64353075585,8.82323577084,9.29038446881,8.34594039091,9.27316904591,1000100001,https://www.sciencedirect.com/science/article/pii/0304885394905592
9.47420743001,8.23530403716,8.64353075585,9.27664971164,9.05948888262,8.23966553575,9.52018271383,1000100001,https://www.sciencedirect.com/science/article/pii/0304885394905592
9.89014216252,8.35263537726,8.64353075585,9.43573060574,9.33735499624,8.33467453399,9.78104669028,1000100001,https://www.sciencedirect.com/science/article/pii/0304885394905592
8.8085836916,7.58268808732,8.64353075585,9.23113320267,8.98543506651,7.59698691841,9.96464964307,1000100001,https://www.sciencedirect.com/science/article/pii/0304885394905592
8.52336448633,8.1715415409,8.64353075585,9.45093656347,8.46407572004,8.22816976338,9.97423499772,1000100001,https://www.sciencedirect.com/science/article/pii/0304885394905592
10.1122345366,8.27101938203,8.64353075585,9.56389645243,9.11385156456,8.31995994535,10.3517010462,1000100001,https://www.sciencedirect.com/science/article/pii/0304885394905592
10.1122345366,8.29014813091,8.64353075585,9.52268890848,9.11385156456,8.32340867706,10.3691970834,1000100001,https://www.sciencedirect.com/science/article/pii/0304885394905592
8.675723693,8.93728310047,8.00119366582,8.78989547558,8.65843580323,8.68347161311,7.41470788971,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
7.88521847928,8.91083935181,7.73410430116,7.53560953404,7.85700369867,9.11750623199,7.63303370265,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
7.87161664341,9.06386934285,7.71139282679,8.04018647354,8.07653639371,9.14509608569,7.63891463742,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
7.75069002187,9.03836434435,7.71139282679,7.9861765809,7.96327619226,9.14049777674,7.78387101615,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
7.75069002187,9.00648309621,7.33776148617,7.92686275543,7.90372081925,9.13474989055,7.82928441204,1100110010,https://www.sciencedirect.com/science/article/pii/S0925838816313470
